Transaction ID,Date,Customer ID,Gender,Age,Product Category,Quantity,Price per Unit,Total Amount,year,Month,Weekday,Month_name,Spending Tier,Age Group
749,5/3/2023,CUST749,Male,42,Beauty,1,30,30,2023,5,Wednesday,May,1,36 to 50
750,3/6/2023,CUST750,Female,35,Clothing,3,25,75,2023,3,Monday,March,2,26 to 35
751,8/31/2023,CUST751,Female,42,Clothing,2,25,50,2023,8,Thursday,August,1,36 to 50
752,12/9/2023,CUST752,Male,29,Clothing,2,50,100,2023,12,Saturday,December,2,26 to 35
753,2/28/2023,CUST753,Female,32,Clothing,1,30,30,2023,2,Tuesday,February,1,26 to 35
754,10/16/2023,CUST754,Female,43,Electronics,4,25,100,2023,10,Monday,October,2,36 to 50
755,4/22/2023,CUST755,Female,58,Clothing,3,25,75,2023,4,Saturday,April,2,51+
756,8/27/2023,CUST756,Female,62,Electronics,4,300,1200,2023,8,Sunday,August,4,51+
757,12/25/2023,CUST757,Female,43,Electronics,4,300,1200,2023,12,Monday,December,4,36 to 50
758,5/12/2023,CUST758,Male,64,Clothing,4,25,100,2023,5,Friday,May,2,51+
759,7/8/2023,CUST759,Male,49,Electronics,2,50,100,2023,7,Saturday,July,2,36 to 50
760,3/27/2023,CUST760,Male,27,Beauty,1,500,500,2023,3,Monday,March,3,26 to 35
761,11/7/2023,CUST761,Female,33,Clothing,1,500,500,2023,11,Tuesday,November,3,26 to 35
762,11/7/2023,CUST762,Female,24,Electronics,2,25,50,2023,11,Tuesday,November,1,18 to 25
763,2/28/2023,CUST763,Male,34,Clothing,2,25,50,2023,2,Tuesday,February,1,26 to 35
764,3/25/2023,CUST764,Female,40,Clothing,1,25,25,2023,3,Saturday,March,1,36 to 50
765,6/9/2023,CUST765,Male,43,Clothing,4,50,200,2023,6,Friday,June,3,36 to 50
766,2/25/2023,CUST766,Male,38,Electronics,3,300,900,2023,2,Saturday,February,3,36 to 50
767,10/24/2023,CUST767,Male,39,Beauty,3,25,75,2023,10,Tuesday,October,2,36 to 50
768,1/14/2023,CUST768,Female,24,Beauty,3,25,75,2023,1,Saturday,January,2,18 to 25
769,6/9/2023,CUST769,Female,31,Electronics,4,30,120,2023,6,Friday,June,2,26 to 35
770,10/22/2023,CUST770,Male,32,Clothing,1,50,50,2023,10,Sunday,October,1,26 to 35
771,12/13/2023,CUST771,Male,24,Electronics,2,25,50,2023,12,Wednesday,December,1,18 to 25
772,7/12/2023,CUST772,Male,26,Electronics,1,30,30,2023,7,Wednesday,July,1,26 to 35
773,7/23/2023,CUST773,Male,25,Electronics,4,500,2000,2023,7,Sunday,July,4,18 to 25
774,4/12/2023,CUST774,Female,40,Clothing,2,25,50,2023,4,Wednesday,April,1,36 to 50
775,2/8/2023,CUST775,Female,46,Electronics,4,25,100,2023,2,Wednesday,February,2,36 to 50
776,10/31/2023,CUST776,Male,35,Clothing,3,30,90,2023,10,Tuesday,October,2,26 to 35
777,12/20/2023,CUST777,Male,48,Electronics,3,50,150,2023,12,Wednesday,December,3,36 to 50
778,11/18/2023,CUST778,Female,47,Beauty,4,25,100,2023,11,Saturday,November,2,36 to 50
779,5/5/2023,CUST779,Female,56,Electronics,2,500,1000,2023,5,Friday,May,4,51+
780,2/22/2023,CUST780,Male,52,Electronics,2,25,50,2023,2,Wednesday,February,1,51+
781,12/23/2023,CUST781,Male,35,Beauty,1,500,500,2023,12,Saturday,December,3,26 to 35
782,6/4/2023,CUST782,Male,59,Clothing,3,300,900,2023,6,Sunday,June,3,51+
783,12/17/2023,CUST783,Female,56,Clothing,1,300,300,2023,12,Sunday,December,3,51+
784,11/4/2023,CUST784,Female,34,Electronics,1,500,500,2023,11,Saturday,November,3,26 to 35
785,3/3/2023,CUST785,Female,31,Beauty,4,50,200,2023,3,Friday,March,3,26 to 35
786,10/17/2023,CUST786,Male,48,Clothing,4,25,100,2023,10,Tuesday,October,2,36 to 50
787,1/22/2023,CUST787,Male,41,Electronics,1,25,25,2023,1,Sunday,January,1,36 to 50
788,6/27/2023,CUST788,Female,52,Beauty,3,300,900,2023,6,Tuesday,June,3,51+
789,9/30/2023,CUST789,Female,61,Clothing,4,500,2000,2023,9,Saturday,September,4,51+
790,8/8/2023,CUST790,Male,62,Clothing,1,25,25,2023,8,Tuesday,August,1,51+
791,12/5/2023,CUST791,Female,51,Beauty,1,25,25,2023,12,Tuesday,December,1,51+
792,7/9/2023,CUST792,Female,20,Beauty,1,50,50,2023,7,Sunday,July,1,18 to 25
793,2/5/2023,CUST793,Male,54,Beauty,1,30,30,2023,2,Sunday,February,1,51+
794,9/17/2023,CUST794,Female,60,Beauty,1,300,300,2023,9,Sunday,September,3,51+
795,11/28/2023,CUST795,Male,57,Electronics,1,300,300,2023,11,Tuesday,November,3,51+
796,6/24/2023,CUST796,Male,43,Beauty,4,30,120,2023,6,Saturday,June,2,36 to 50
797,1/7/2023,CUST797,Male,40,Clothing,3,25,75,2023,1,Saturday,January,2,36 to 50
798,8/4/2023,CUST798,Male,61,Clothing,1,50,50,2023,8,Friday,August,1,51+
799,9/8/2023,CUST799,Male,56,Electronics,2,50,100,2023,9,Friday,September,2,51+
800,2/24/2023,CUST800,Male,32,Clothing,4,300,1200,2023,2,Friday,February,4,26 to 35
801,8/10/2023,CUST801,Male,21,Clothing,4,50,200,2023,8,Thursday,August,3,18 to 25
802,7/5/2023,CUST802,Female,46,Beauty,1,30,30,2023,7,Wednesday,July,1,36 to 50
803,11/22/2023,CUST803,Male,39,Clothing,4,25,100,2023,11,Wednesday,November,2,36 to 50
804,8/24/2023,CUST804,Male,42,Electronics,1,30,30,2023,8,Thursday,August,1,36 to 50
805,12/29/2023,CUST805,Female,30,Beauty,3,500,1500,2023,12,Friday,December,4,26 to 35
806,3/20/2023,CUST806,Female,35,Beauty,3,300,900,2023,3,Monday,March,3,26 to 35
807,8/11/2023,CUST807,Female,50,Electronics,4,50,200,2023,8,Friday,August,3,36 to 50
808,4/1/2023,CUST808,Male,33,Beauty,4,500,2000,2023,4,Saturday,April,4,26 to 35
809,9/25/2023,CUST809,Female,62,Beauty,2,50,100,2023,9,Monday,September,2,51+
810,11/30/2023,CUST810,Male,59,Electronics,4,25,100,2023,11,Thursday,November,2,51+
811,5/19/2023,CUST811,Male,61,Beauty,2,25,50,2023,5,Friday,May,1,51+
812,11/12/2023,CUST812,Male,19,Electronics,3,25,75,2023,11,Sunday,November,2,18 to 25
813,10/3/2023,CUST813,Male,52,Electronics,3,50,150,2023,10,Tuesday,October,3,51+
814,9/5/2023,CUST814,Female,59,Clothing,1,500,500,2023,9,Tuesday,September,3,51+
815,8/27/2023,CUST815,Female,51,Clothing,3,25,75,2023,8,Sunday,August,2,51+
816,8/12/2023,CUST816,Male,47,Beauty,2,500,1000,2023,8,Saturday,August,4,36 to 50
817,10/31/2023,CUST817,Male,30,Beauty,4,50,200,2023,10,Tuesday,October,3,26 to 35
818,5/18/2023,CUST818,Male,30,Electronics,1,500,500,2023,5,Thursday,May,3,26 to 35
819,6/15/2023,CUST819,Female,35,Beauty,2,50,100,2023,6,Thursday,June,2,26 to 35
820,5/6/2023,CUST820,Male,49,Electronics,4,50,200,2023,5,Saturday,May,3,36 to 50
821,2/14/2023,CUST821,Male,49,Electronics,1,300,300,2023,2,Tuesday,February,3,36 to 50
822,5/23/2023,CUST822,Female,52,Beauty,3,50,150,2023,5,Tuesday,May,3,51+
823,8/19/2023,CUST823,Female,56,Electronics,2,50,100,2023,8,Saturday,August,2,51+
824,5/5/2023,CUST824,Male,63,Clothing,4,30,120,2023,5,Friday,May,2,51+
825,8/26/2023,CUST825,Female,46,Beauty,1,25,25,2023,8,Saturday,August,1,36 to 50
826,10/19/2023,CUST826,Female,46,Clothing,1,300,300,2023,10,Thursday,October,3,36 to 50
827,11/9/2023,CUST827,Male,61,Beauty,3,300,900,2023,11,Thursday,November,3,51+
828,12/9/2023,CUST828,Female,33,Electronics,4,300,1200,2023,12,Saturday,December,4,26 to 35
829,7/14/2023,CUST829,Male,61,Beauty,3,30,90,2023,7,Friday,July,2,51+
830,6/22/2023,CUST830,Female,64,Clothing,3,50,150,2023,6,Thursday,June,3,51+
831,1/15/2023,CUST831,Male,27,Electronics,4,25,100,2023,1,Sunday,January,2,26 to 35
832,9/11/2023,CUST832,Male,47,Beauty,4,500,2000,2023,9,Monday,September,4,36 to 50
833,6/16/2023,CUST833,Male,42,Beauty,4,50,200,2023,6,Friday,June,3,36 to 50
834,4/4/2023,CUST834,Female,56,Beauty,2,30,60,2023,4,Tuesday,April,1,51+
835,9/7/2023,CUST835,Male,37,Clothing,4,50,200,2023,9,Thursday,September,3,36 to 50
836,4/19/2023,CUST836,Female,22,Clothing,1,50,50,2023,4,Wednesday,April,1,18 to 25
837,7/1/2023,CUST837,Male,18,Beauty,3,30,90,2023,7,Saturday,July,2,18 to 25
838,5/13/2023,CUST838,Male,47,Electronics,2,300,600,2023,5,Saturday,May,3,36 to 50
839,6/24/2023,CUST839,Female,20,Electronics,4,300,1200,2023,6,Saturday,June,4,18 to 25
840,5/24/2023,CUST840,Male,62,Clothing,2,25,50,2023,5,Wednesday,May,1,51+
841,11/2/2023,CUST841,Male,31,Electronics,4,25,100,2023,11,Thursday,November,2,26 to 35
842,12/26/2023,CUST842,Female,47,Clothing,2,300,600,2023,12,Tuesday,December,3,36 to 50
843,5/22/2023,CUST843,Male,21,Beauty,3,500,1500,2023,5,Monday,May,4,18 to 25
844,10/12/2023,CUST844,Male,35,Clothing,3,50,150,2023,10,Thursday,October,3,26 to 35
845,1/6/2023,CUST845,Male,54,Clothing,1,500,500,2023,1,Friday,January,3,51+
846,9/22/2023,CUST846,Male,42,Beauty,1,50,50,2023,9,Friday,September,1,36 to 50
847,4/8/2023,CUST847,Female,18,Electronics,4,300,1200,2023,4,Saturday,April,4,18 to 25
848,2/13/2023,CUST848,Female,63,Clothing,3,25,75,2023,2,Monday,February,2,51+
849,5/4/2023,CUST849,Male,32,Clothing,2,25,50,2023,5,Thursday,May,1,26 to 35
850,7/28/2023,CUST850,Female,26,Beauty,2,500,1000,2023,7,Friday,July,4,26 to 35
851,9/8/2023,CUST851,Male,32,Electronics,2,25,50,2023,9,Friday,September,1,26 to 35
852,10/12/2023,CUST852,Female,41,Clothing,1,300,300,2023,10,Thursday,October,3,36 to 50
853,5/4/2023,CUST853,Male,21,Beauty,2,500,1000,2023,5,Thursday,May,4,18 to 25
854,12/20/2023,CUST854,Male,29,Clothing,1,50,50,2023,12,Wednesday,December,1,26 to 35
855,9/1/2023,CUST855,Male,54,Beauty,1,25,25,2023,9,Friday,September,1,51+
856,11/27/2023,CUST856,Male,54,Electronics,4,30,120,2023,11,Monday,November,2,51+
857,12/31/2023,CUST857,Male,60,Electronics,2,25,50,2023,12,Sunday,December,1,51+
858,9/9/2023,CUST858,Male,23,Electronics,2,50,100,2023,9,Saturday,September,2,18 to 25
859,8/18/2023,CUST859,Female,56,Electronics,3,500,1500,2023,8,Friday,August,4,51+
860,1/9/2023,CUST860,Male,63,Clothing,4,50,200,2023,1,Monday,January,3,51+
861,2/17/2023,CUST861,Female,41,Clothing,3,30,90,2023,2,Friday,February,2,36 to 50
862,5/31/2023,CUST862,Male,28,Electronics,4,300,1200,2023,5,Wednesday,May,4,26 to 35
863,4/24/2023,CUST863,Female,30,Electronics,2,25,50,2023,4,Monday,April,1,26 to 35
864,7/27/2023,CUST864,Female,51,Electronics,1,500,500,2023,7,Thursday,July,3,51+
865,12/21/2023,CUST865,Female,42,Clothing,1,300,300,2023,12,Thursday,December,3,36 to 50
866,5/5/2023,CUST866,Male,24,Electronics,1,50,50,2023,5,Friday,May,1,18 to 25
867,6/6/2023,CUST867,Male,21,Electronics,1,500,500,2023,6,Tuesday,June,3,18 to 25
868,12/6/2023,CUST868,Female,25,Electronics,1,300,300,2023,12,Wednesday,December,3,18 to 25
869,10/25/2023,CUST869,Male,37,Beauty,3,500,1500,2023,10,Wednesday,October,4,36 to 50
870,7/8/2023,CUST870,Female,46,Electronics,4,30,120,2023,7,Saturday,July,2,36 to 50
871,8/31/2023,CUST871,Male,62,Beauty,2,30,60,2023,8,Thursday,August,1,51+
872,10/11/2023,CUST872,Female,63,Beauty,3,25,75,2023,10,Wednesday,October,2,51+
873,9/29/2023,CUST873,Female,27,Electronics,4,25,100,2023,9,Friday,September,2,26 to 35
874,6/26/2023,CUST874,Male,60,Beauty,1,30,30,2023,6,Monday,June,1,51+
875,8/6/2023,CUST875,Female,51,Electronics,4,500,2000,2023,8,Sunday,August,4,51+
876,10/9/2023,CUST876,Male,43,Clothing,4,30,120,2023,10,Monday,October,2,36 to 50
877,6/19/2023,CUST877,Female,58,Clothing,1,25,25,2023,6,Monday,June,1,51+
878,6/30/2023,CUST878,Female,20,Clothing,1,30,30,2023,6,Friday,June,1,18 to 25
879,12/26/2023,CUST879,Male,23,Clothing,1,30,30,2023,12,Tuesday,December,1,18 to 25
880,8/21/2023,CUST880,Male,22,Beauty,2,500,1000,2023,8,Monday,August,4,18 to 25
881,5/19/2023,CUST881,Male,22,Electronics,1,300,300,2023,5,Friday,May,3,18 to 25
882,6/6/2023,CUST882,Female,64,Electronics,2,25,50,2023,6,Tuesday,June,1,51+
883,5/9/2023,CUST883,Male,40,Electronics,1,500,500,2023,5,Tuesday,May,3,36 to 50
884,4/29/2023,CUST884,Female,26,Clothing,2,30,60,2023,4,Saturday,April,1,26 to 35
885,3/3/2023,CUST885,Female,52,Clothing,4,30,120,2023,3,Friday,March,2,51+
886,4/9/2023,CUST886,Male,37,Electronics,3,300,900,2023,4,Sunday,April,3,36 to 50
887,6/11/2023,CUST887,Male,59,Clothing,4,25,100,2023,6,Sunday,June,2,51+
888,3/3/2023,CUST888,Female,52,Electronics,4,25,100,2023,3,Friday,March,2,51+
889,10/2/2023,CUST889,Female,35,Electronics,1,50,50,2023,10,Monday,October,1,26 to 35
890,12/20/2023,CUST890,Male,34,Electronics,2,25,50,2023,12,Wednesday,December,1,26 to 35
891,4/5/2023,CUST891,Male,41,Electronics,3,300,900,2023,4,Wednesday,April,3,36 to 50
892,4/9/2023,CUST892,Male,20,Electronics,1,50,50,2023,4,Sunday,April,1,18 to 25
893,4/21/2023,CUST893,Male,49,Electronics,1,50,50,2023,4,Friday,April,1,36 to 50
894,9/5/2023,CUST894,Male,52,Electronics,1,30,30,2023,9,Tuesday,September,1,51+
895,5/22/2023,CUST895,Female,55,Clothing,4,30,120,2023,5,Monday,May,2,51+
896,10/29/2023,CUST896,Female,30,Electronics,2,25,50,2023,10,Sunday,October,1,26 to 35
897,9/26/2023,CUST897,Female,64,Electronics,2,50,100,2023,9,Tuesday,September,2,51+
898,11/2/2023,CUST898,Female,42,Clothing,3,30,90,2023,11,Thursday,November,2,36 to 50
899,5/25/2023,CUST899,Male,26,Clothing,2,300,600,2023,5,Thursday,May,3,26 to 35
900,2/21/2023,CUST900,Male,21,Clothing,2,30,60,2023,2,Tuesday,February,1,18 to 25
901,4/10/2023,CUST901,Male,31,Electronics,1,30,30,2023,4,Monday,April,1,26 to 35
902,6/1/2023,CUST902,Female,54,Beauty,1,50,50,2023,6,Thursday,June,1,51+
903,4/27/2023,CUST903,Female,51,Beauty,4,50,200,2023,4,Thursday,April,3,51+
904,7/4/2023,CUST904,Male,28,Clothing,1,500,500,2023,7,Tuesday,July,3,26 to 35
905,4/2/2023,CUST905,Male,58,Beauty,1,300,300,2023,4,Sunday,April,3,51+
906,6/4/2023,CUST906,Female,20,Clothing,1,50,50,2023,6,Sunday,June,1,18 to 25
907,1/8/2023,CUST907,Female,45,Electronics,1,25,25,2023,1,Sunday,January,1,36 to 50
908,12/29/2023,CUST908,Male,46,Beauty,4,300,1200,2023,12,Friday,December,4,36 to 50
909,10/1/2023,CUST909,Male,26,Electronics,1,300,300,2023,10,Sunday,October,3,26 to 35
910,3/6/2023,CUST910,Female,20,Beauty,3,50,150,2023,3,Monday,March,3,18 to 25
911,5/21/2023,CUST911,Male,42,Electronics,3,300,900,2023,5,Sunday,May,3,36 to 50
912,1/24/2023,CUST912,Male,51,Beauty,3,50,150,2023,1,Tuesday,January,3,51+
913,1/28/2023,CUST913,Male,29,Electronics,3,30,90,2023,1,Saturday,January,2,26 to 35
914,10/11/2023,CUST914,Female,59,Electronics,1,500,500,2023,10,Wednesday,October,3,51+
915,5/30/2023,CUST915,Female,26,Beauty,3,30,90,2023,5,Tuesday,May,2,26 to 35
916,12/24/2023,CUST916,Female,32,Electronics,1,50,50,2023,12,Sunday,December,1,26 to 35
917,3/6/2023,CUST917,Female,57,Electronics,4,50,200,2023,3,Monday,March,3,51+
918,11/23/2023,CUST918,Female,42,Electronics,3,30,90,2023,11,Thursday,November,2,36 to 50
919,9/9/2023,CUST919,Female,22,Beauty,2,25,50,2023,9,Saturday,September,1,18 to 25
920,2/22/2023,CUST920,Female,28,Beauty,3,25,75,2023,2,Wednesday,February,2,26 to 35
921,1/7/2023,CUST921,Male,51,Electronics,3,25,75,2023,1,Saturday,January,2,51+
922,10/21/2023,CUST922,Male,41,Electronics,1,50,50,2023,10,Saturday,October,1,36 to 50
923,5/26/2023,CUST923,Male,32,Beauty,3,300,900,2023,5,Friday,May,3,26 to 35
924,8/29/2023,CUST924,Male,55,Beauty,2,50,100,2023,8,Tuesday,August,2,51+
925,9/3/2023,CUST925,Male,25,Electronics,1,300,300,2023,9,Sunday,September,3,18 to 25
926,8/14/2023,CUST926,Male,22,Electronics,1,30,30,2023,8,Monday,August,1,18 to 25
927,6/24/2023,CUST927,Male,43,Electronics,4,500,2000,2023,6,Saturday,June,4,36 to 50
928,4/5/2023,CUST928,Female,35,Clothing,4,300,1200,2023,4,Wednesday,April,4,26 to 35
929,1/27/2023,CUST929,Female,23,Beauty,3,25,75,2023,1,Friday,January,2,18 to 25
930,5/10/2023,CUST930,Male,54,Clothing,4,50,200,2023,5,Wednesday,May,3,51+
931,9/2/2023,CUST931,Male,30,Beauty,4,30,120,2023,9,Saturday,September,2,26 to 35
932,2/28/2023,CUST932,Female,45,Beauty,4,25,100,2023,2,Tuesday,February,2,36 to 50
933,2/3/2023,CUST933,Male,22,Beauty,1,30,30,2023,2,Friday,February,1,18 to 25
934,7/25/2023,CUST934,Male,30,Beauty,1,500,500,2023,7,Tuesday,July,3,26 to 35
935,9/9/2023,CUST935,Female,34,Beauty,1,50,50,2023,9,Saturday,September,1,26 to 35
936,2/7/2023,CUST936,Male,57,Beauty,4,50,200,2023,2,Tuesday,February,3,51+
937,10/23/2023,CUST937,Female,62,Beauty,1,500,500,2023,10,Monday,October,3,51+
938,11/19/2023,CUST938,Male,49,Clothing,4,50,200,2023,11,Sunday,November,3,36 to 50
939,12/18/2023,CUST939,Female,46,Electronics,1,300,300,2023,12,Monday,December,3,36 to 50
940,1/28/2023,CUST940,Female,20,Electronics,1,30,30,2023,1,Saturday,January,1,18 to 25
941,3/19/2023,CUST941,Female,57,Clothing,2,25,50,2023,3,Sunday,March,1,51+
942,3/18/2023,CUST942,Male,51,Clothing,3,500,1500,2023,3,Saturday,March,4,51+
943,10/16/2023,CUST943,Female,57,Clothing,4,300,1200,2023,10,Monday,October,4,51+
944,6/5/2023,CUST944,Male,44,Clothing,2,25,50,2023,6,Monday,June,1,36 to 50
945,2/13/2023,CUST945,Male,30,Beauty,1,25,25,2023,2,Monday,February,1,26 to 35
946,5/8/2023,CUST946,Male,62,Electronics,4,500,2000,2023,5,Monday,May,4,51+
947,3/2/2023,CUST947,Male,50,Beauty,1,300,300,2023,3,Thursday,March,3,36 to 50
948,10/13/2023,CUST948,Female,23,Electronics,3,25,75,2023,10,Friday,October,2,18 to 25
949,8/2/2023,CUST949,Female,41,Electronics,2,25,50,2023,8,Wednesday,August,1,36 to 50
950,11/7/2023,CUST950,Male,36,Clothing,3,300,900,2023,11,Tuesday,November,3,36 to 50
951,11/2/2023,CUST951,Male,33,Beauty,2,50,100,2023,11,Thursday,November,2,26 to 35
952,11/13/2023,CUST952,Female,57,Clothing,1,25,25,2023,11,Monday,November,1,51+
953,4/26/2023,CUST953,Male,45,Beauty,3,30,90,2023,4,Wednesday,April,2,36 to 50
954,9/25/2023,CUST954,Female,50,Electronics,3,300,900,2023,9,Monday,September,3,36 to 50
955,7/14/2023,CUST955,Male,58,Clothing,1,25,25,2023,7,Friday,July,1,51+
956,8/19/2023,CUST956,Male,30,Clothing,3,500,1500,2023,8,Saturday,August,4,26 to 35
957,8/15/2023,CUST957,Female,60,Electronics,4,30,120,2023,8,Tuesday,August,2,51+
958,6/2/2023,CUST958,Male,62,Electronics,2,25,50,2023,6,Friday,June,1,51+
959,10/29/2023,CUST959,Female,42,Electronics,2,30,60,2023,10,Sunday,October,1,36 to 50
960,8/8/2023,CUST960,Male,59,Clothing,2,30,60,2023,8,Tuesday,August,1,51+
961,6/6/2023,CUST961,Male,53,Beauty,4,50,200,2023,6,Tuesday,June,3,51+
962,10/19/2023,CUST962,Male,44,Clothing,2,30,60,2023,10,Thursday,October,1,36 to 50
963,11/14/2023,CUST963,Female,55,Beauty,1,50,50,2023,11,Tuesday,November,1,51+
964,1/31/2023,CUST964,Male,24,Clothing,3,300,900,2023,1,Tuesday,January,3,18 to 25
965,11/9/2023,CUST965,Male,22,Clothing,4,50,200,2023,11,Thursday,November,3,18 to 25
966,2/20/2023,CUST966,Male,60,Electronics,2,500,1000,2023,2,Monday,February,4,51+
967,4/17/2023,CUST967,Male,62,Beauty,1,25,25,2023,4,Monday,April,1,51+
968,11/17/2023,CUST968,Female,48,Clothing,3,300,900,2023,11,Friday,November,3,36 to 50
969,4/19/2023,CUST969,Female,40,Clothing,3,300,900,2023,4,Wednesday,April,3,36 to 50
970,5/16/2023,CUST970,Male,59,Electronics,4,500,2000,2023,5,Tuesday,May,4,51+
971,12/5/2023,CUST971,Female,27,Electronics,4,50,200,2023,12,Tuesday,December,3,26 to 35
972,2/11/2023,CUST972,Male,49,Beauty,4,25,100,2023,2,Saturday,February,2,36 to 50
973,3/22/2023,CUST973,Male,60,Clothing,1,50,50,2023,3,Wednesday,March,1,51+
974,5/3/2023,CUST974,Male,47,Beauty,1,30,30,2023,5,Wednesday,May,1,36 to 50
975,3/30/2023,CUST975,Female,56,Clothing,4,50,200,2023,3,Thursday,March,3,51+
976,10/10/2023,CUST976,Female,48,Beauty,2,300,600,2023,10,Tuesday,October,3,36 to 50
977,2/8/2023,CUST977,Female,35,Electronics,3,25,75,2023,2,Wednesday,February,2,26 to 35
978,3/22/2023,CUST978,Female,53,Clothing,3,50,150,2023,3,Wednesday,March,3,51+
979,1/2/2023,CUST979,Female,19,Beauty,1,25,25,2023,1,Monday,January,1,18 to 25
980,7/29/2023,CUST980,Female,31,Electronics,3,25,75,2023,7,Saturday,July,2,26 to 35
981,8/19/2023,CUST981,Female,30,Electronics,2,30,60,2023,8,Saturday,August,1,26 to 35
982,12/19/2023,CUST982,Female,46,Beauty,3,30,90,2023,12,Tuesday,December,2,36 to 50
983,11/1/2023,CUST983,Female,29,Clothing,1,300,300,2023,11,Wednesday,November,3,26 to 35
984,8/29/2023,CUST984,Male,56,Clothing,1,500,500,2023,8,Tuesday,August,3,51+
985,5/30/2023,CUST985,Female,19,Electronics,2,25,50,2023,5,Tuesday,May,1,18 to 25
986,1/17/2023,CUST986,Female,49,Clothing,2,500,1000,2023,1,Tuesday,January,4,36 to 50
987,4/29/2023,CUST987,Female,30,Clothing,3,300,900,2023,4,Saturday,April,3,26 to 35
988,5/28/2023,CUST988,Female,63,Clothing,3,25,75,2023,5,Sunday,May,2,51+
989,12/28/2023,CUST989,Female,44,Electronics,1,25,25,2023,12,Thursday,December,1,36 to 50
990,5/25/2023,CUST990,Female,58,Beauty,2,500,1000,2023,5,Thursday,May,4,51+
991,12/26/2023,CUST991,Female,34,Clothing,2,50,100,2023,12,Tuesday,December,2,26 to 35
992,8/21/2023,CUST992,Female,57,Electronics,2,30,60,2023,8,Monday,August,1,51+
993,2/6/2023,CUST993,Female,48,Electronics,3,50,150,2023,2,Monday,February,3,36 to 50
994,12/18/2023,CUST994,Female,51,Beauty,2,500,1000,2023,12,Monday,December,4,51+
995,4/30/2023,CUST995,Female,41,Clothing,1,30,30,2023,4,Sunday,April,1,36 to 50
996,5/16/2023,CUST996,Male,62,Clothing,1,50,50,2023,5,Tuesday,May,1,51+
997,11/17/2023,CUST997,Male,52,Beauty,3,30,90,2023,11,Friday,November,2,51+
998,10/29/2023,CUST998,Female,23,Beauty,4,25,100,2023,10,Sunday,October,2,18 to 25
999,12/5/2023,CUST999,Female,36,Electronics,3,50,150,2023,12,Tuesday,December,3,36 to 50
1000,4/12/2023,CUST1000,Male,47,Electronics,4,30,120,2023,4,Wednesday,April,2,36 to 50
